dt_PRELIEVO,positivi,terapia intensiva,fascia di età,terapia intensiva/positivi 14gg
2021-03-19,1912,104.0,70-79 anni,0.05680953588638093
2021-03-20,1443,68.0,70-79 anni,0.05713678844519966
2021-03-21,758,74.0,70-79 anni,0.0572245455321328
2021-03-22,1832,91.0,70-79 anni,0.05754870826538495
2021-03-23,1871,101.0,70-79 anni,0.0576914722620444
2021-03-24,1981,114.0,70-79 anni,0.0561053228126771
2021-03-25,1862,109.0,70-79 anni,0.05478611500701262
2021-03-26,1850,118.0,70-79 anni,0.05400989224518636
2021-03-27,1376,68.0,70-79 anni,0.05381265552790615
2021-03-28,718,56.0,70-79 anni,0.05234592266977662
2021-03-29,1762,108.0,70-79 anni,0.05264654314552433
2021-03-30,1834,95.0,70-79 anni,0.0517424461820639
2021-03-31,1846,75.0,70-79 anni,0.050578675203151936
2021-04-01,1771,69.0,70-79 anni,0.048776796973518284
2021-04-02,1740,77.0,70-79 anni,0.04632068164213788
2021-04-03,1303,56.0,70-79 anni,0.04535218643623985
2021-04-04,548,30.0,70-79 anni,0.044114539306847
2021-04-05,641,35.0,70-79 anni,0.04194403853439411
2021-04-06,1486,62.0,70-79 anni,0.04109361135758651
2021-04-07,1568,69.0,70-79 anni,0.04005730659025788
2021-04-08,1382,49.0,70-79 anni,0.03964156429885467
2021-04-09,1390,48.0,70-79 anni,0.03897303287772442
2021-04-10,1106,37.0,70-79 anni,0.0386970519537908
2021-04-11,551,25.0,70-79 anni,0.03885156547090886
2021-04-12,1311,48.0,70-79 anni,0.03795440542205792
2021-04-13,1389,61.0,70-79 anni,0.037560760053026956
2021-04-14,1264,33.0,70-79 anni,0.036896506607353136
2021-04-15,1172,38.0,70-79 anni,0.03676025045445364
2021-04-16,1131,42.0,70-79 anni,0.03683918412654364
2021-04-17,902,36.0,70-79 anni,0.037445717946892575
2021-04-18,485,30.0,70-79 anni,0.037435083669936524
2021-04-19,1093,38.0,70-79 anni,0.03702055048594109
2021-04-20,1097,41.0,70-79 anni,0.036352527875362764
2021-04-21,1013,38.0,70-79 anni,0.03598708559729113
2021-04-22,949,31.0,70-79 anni,0.03645240032546786
2021-04-23,951,33.0,70-79 anni,0.035583027063147345
2021-04-24,739,32.0,70-79 anni,0.035443037974683546
2021-04-25,368,18.0,70-79 anni,0.035181236673773986
2021-04-26,926,28.0,70-79 anni,0.035553099382886616
2021-04-27,1004,38.0,70-79 anni,0.03482492128613682
2021-04-28,869,14.0,70-79 anni,0.03399349689624594
2021-04-29,763,29.0,70-79 anni,0.03442252363337443
2021-04-30,813,20.0,70-79 anni,0.03394731205825659
2021-05-01,385,16.0,70-79 anni,0.03300476243216303
2021-05-02,286,20.0,70-79 anni,0.03323943661971831
2021-05-03,694,28.0,70-79 anni,0.033563437276838845
2021-05-04,721,20.0,70-79 anni,0.03214739517153748
2021-05-05,681,18.0,70-79 anni,0.03312239127507742
2021-05-06,532,21.0,70-79 anni,0.03215663855938259
2021-05-07,557,15.0,70-79 anni,0.0330983757278578
2021-05-08,430,13.0,70-79 anni,0.031906614785992216
2021-05-09,214,15.0,70-79 anni,0.02997275204359673
2021-05-10,453,15.0,70-79 anni,0.029381619405534676
2021-05-11,472,9.0,70-79 anni,0.03072111846946284
2021-05-12,426,7.0,70-79 anni,0.03151010701545779
2021-05-13,333,8.0,70-79 anni,0.03095187619249523
2021-05-14,342,11.0,70-79 anni,0.031506849315068496
2021-05-15,284,5.0,70-79 anni,0.03146341463414634
2021-05-16,100,2.0,70-79 anni,0.0292855339560717
2021-05-17,309,13.0,70-79 anni,0.028161386406715408
2021-05-18,303,15.0,70-79 anni,0.028981264637002343
2021-05-19,291,10.0,70-79 anni,0.030914826498422712
2021-05-20,203,8.0,70-79 anni,0.03159294978383771
2021-05-21,220,7.0,70-79 anni,0.030938833570412518
2021-05-22,150,4.0,70-79 anni,0.03241613267998492
2021-05-23,75,2.0,70-79 anni,0.0325920245398773
2021-05-24,185,3.0,70-79 anni,0.031661184210526314
2021-05-25,195,4.0,70-79 anni,0.028131868131868132
2021-05-26,180,6.0,70-79 anni,0.026987242394504417
2021-05-27,170,5.0,70-79 anni,0.025614754098360656
2021-05-28,147,3.0,70-79 anni,0.024483133841131665
2021-05-29,125,4.0,70-79 anni,0.024390243902439025
2021-05-30,55,1.0,70-79 anni,0.02476958525345622
2021-05-31,133,5.0,70-79 anni,0.025594149908592323
2021-06-01,146,2.0,70-79 anni,0.025390625
2021-06-02,54,1.0,70-79 anni,0.02629757785467128
2021-06-03,117,3.0,70-79 anni,0.024444444444444446
2021-06-04,106,2.0,70-79 anni,0.02444794952681388
2021-06-05,75,2.0,70-79 anni,0.024288107202680067
2021-06-06,48,2.0,70-79 anni,0.025906735751295335
2021-06-07,90,2.0,70-79 anni,0.022583559168925023
2021-06-08,90,1.0,70-79 anni,0.025365853658536587
2021-06-09,89,5.0,70-79 anni,0.02631578947368421
2021-06-10,75,0.0,70-79 anni,0.027055150884495317
2021-06-11,65,1.0,70-79 anni,0.027624309392265192
2021-06-12,51,2.0,70-79 anni,0.027649769585253458
2021-06-13,19,2.0,70-79 anni,0.02631578947368421
2021-06-14,82,0.0,70-79 anni,0.02518891687657431
2021-06-15,64,3.0,70-79 anni,0.025503355704697986
2021-06-16,55,2.0,70-79 anni,0.020289855072463767
2021-06-17,52,2.0,70-79 anni,0.023006134969325152
2021-06-18,50,1.0,70-79 anni,0.02459016393442623
2021-06-19,38,1.0,70-79 anni,0.023411371237458192
2021-06-20,16,0.0,70-79 anni,0.02027027027027027
2021-06-21,48,0.0,70-79 anni,0.025830258302583026
2021-06-22,41,0.0,70-79 anni,0.023762376237623763
2021-06-23,34,0.0,70-79 anni,0.02074688796680498
2021-06-24,37,1.0,70-79 anni,0.019650655021834062
2021-06-25,23,1.0,70-79 anni,0.020737327188940093
2021-06-26,39,1.0,70-79 anni,0.02102803738317757
2021-06-27,13,0.0,70-79 anni,0.0234192037470726
2021-06-28,32,2.0,70-79 anni,0.02702702702702703
2021-06-29,27,1.0,70-79 anni,0.03398058252427184
2021-06-30,32,0.0,70-79 anni,0.037914691943127965
2021-07-01,28,1.0,70-79 anni,0.03488372093023256
2021-07-02,26,1.0,70-79 anni,0.03275109170305677
2021-07-03,32,1.0,70-79 anni,0.034934497816593885
2021-07-04,15,1.0,70-79 anni,0.034482758620689655
2021-07-05,28,1.0,70-79 anni,0.03483606557377049
2021-07-06,46,3.0,70-79 anni,0.03171641791044776
2021-07-07,44,2.0,70-79 anni,0.03202846975088968
2021-07-08,45,0.0,70-79 anni,0.029654036243822075
2021-07-09,51,1.0,70-79 anni,0.028963414634146343
2021-07-10,39,2.0,70-79 anni,0.029239766081871343
2021-07-11,19,0.0,70-79 anni,0.027932960893854747
2021-07-12,56,3.0,70-79 anni,0.03341584158415842
2021-07-13,75,1.0,70-79 anni,0.034129692832764506
2021-07-14,58,1.0,70-79 anni,0.030020703933747412
2021-07-15,73,1.0,70-79 anni,0.03125
2021-07-16,75,2.0,70-79 anni,0.031559963931469794
2021-07-17,60,2.0,70-79 anni,0.031409168081494056
2021-07-18,47,1.0,70-79 anni,0.031967213114754096
2021-07-19,120,8.0,70-79 anni,0.029275808936825885
2021-07-20,117,6.0,70-79 anni,0.03172314347512617
2021-07-21,131,1.0,70-79 anni,0.0330188679245283
2021-07-22,103,3.0,70-79 anni,0.03186743148502231
2021-07-23,136,4.0,70-79 anni,0.03242924528301887
2021-07-24,108,4.0,70-79 anni,0.032097399003873824
2021-07-25,61,2.0,70-79 anni,0.03248511099079589
2021-07-26,134,2.0,70-79 anni,0.029835390946502057
2021-07-27,164,7.0,70-79 anni,0.02953995157384988
2021-07-28,155,6.0,70-79 anni,0.029643353404353867
2021-07-29,158,2.0,70-79 anni,0.029541446208112873
2021-07-30,202,7.0,70-79 anni,0.03058232090490155
2021-07-31,171,5.0,70-79 anni,0.029983792544570502
2021-08-01,87,3.0,70-79 anni,0.030927835051546393
2021-08-02,217,6.0,70-79 anni,0.03211351755041075
2021-08-03,238,9.0,70-79 anni,0.03194544149318019
2021-08-04,225,4.0,70-79 anni,0.03180574555403557
2021-08-05,212,6.0,70-79 anni,0.03339882121807466
2021-08-06,255,10.0,70-79 anni,0.032413350449293964
2021-08-07,189,5.0,70-79 anni,0.03289057558507274
2021-08-08,115,6.0,70-79 anni,0.033594976452119306
2021-08-09,290,10.0,70-79 anni,0.033835742848354354
2021-08-10,272,10.0,70-79 anni,0.03272290603422396
2021-08-11,293,10.0,70-79 anni,0.03286384976525822
2021-08-12,288,11.0,70-79 anni,0.032515687393040504
2021-08-13,264,6.0,70-79 anni,0.030907558302894073
2021-08-14,217,8.0,70-79 anni,0.030462475768485184
2021-08-15,110,6.0,70-79 anni,0.030828516377649325
2021-08-16,283,9.0,70-79 anni,0.031182212581344904
2021-08-17,318,8.0,70-79 anni,0.03152551429334758
2021-08-18,302,7.0,70-79 anni,0.030430220356768102
2021-08-19,310,8.0,70-79 anni,0.029106029106029108
2021-08-20,308,6.0,70-79 anni,0.030287474332648872
2021-08-21,241,5.0,70-79 anni,0.030326004548900682
2021-08-22,137,8.0,70-79 anni,0.030884184308841843
2021-08-23,345,13.0,70-79 anni,0.031714568880079286
2021-08-24,327,13.0,70-79 anni,0.030655129789864028
2021-08-25,362,8.0,70-79 anni,0.030773018217626784
2021-08-26,324,7.0,70-79 anni,0.030138339920948616
2021-08-27,312,12.0,70-79 anni,0.029880478087649404
2021-08-28,278,10.0,70-79 anni,0.030673316708229426
2021-08-29,168,10.0,70-79 anni,0.02904667328699106
2021-08-30,304,13.0,70-79 anni,0.028744326777609682
2021-08-31,327,4.0,70-79 anni,0.026724357342835327
2021-09-01,319,8.0,70-79 anni,0.026815933350689925
2021-09-02,296,5.0,70-79 anni,0.02617662612374405
2021-09-03,276,4.0,70-79 anni,0.02542826552462527
2021-09-04,235,8.0,70-79 anni,0.024344062753583987
2021-09-05,155,2.0,70-79 anni,0.022915516289342904
2021-09-06,283,10.0,70-79 anni,0.02104400109319486
2021-09-07,290,4.0,70-79 anni,0.02154696132596685
2021-09-08,274,6.0,70-79 anni,0.022459292532285232
2021-09-09,265,3.0,70-79 anni,0.025121324578932343
2021-09-10,266,8.0,70-79 anni,0.025884383088869714
2021-09-11,239,5.0,70-79 anni,0.02532013969732247
2021-09-12,93,3.0,70-79 anni,0.024948635162899913
2021-09-13,341,7.0,70-79 anni,0.024057024057024055
2021-09-14,288,5.0,70-79 anni,0.0243612596553773
2021-09-15,261,10.0,70-79 anni,0.024602460246024603
2021-09-16,237,13.0,70-79 anni,0.026131874810088117
2021-09-17,250,6.0,70-79 anni,0.02497687326549491
2021-09-18,194,5.0,70-79 anni,0.025015832805573148
2021-09-19,126,0.0,70-79 anni,0.02480916030534351
2021-09-20,243,6.0,70-79 anni,0.02542656406825025
2021-09-21,289,5.0,70-79 anni,0.024957264957264958
2021-09-22,241,6.0,70-79 anni,0.02422752808988764
2021-09-23,223,7.0,70-79 anni,0.02154398563734291
2021-09-24,218,3.0,70-79 anni,0.02204261572373255
2021-09-25,154,3.0,70-79 anni,0.02162565249813572
2021-09-26,79,2.0,70-79 anni,0.02288329519450801
2021-09-27,186,5.0,70-79 anni,0.02112676056338028
2021-09-28,224,2.0,70-79 anni,0.022504091653027823
2021-09-29,184,6.0,70-79 anni,0.02119700748129676
2021-09-30,174,4.0,70-79 anni,0.019940602460755196
2021-10-01,187,6.0,70-79 anni,0.020017406440382943
2021-10-02,154,3.0,70-79 anni,0.021910604732690624
2021-10-03,66,2.0,70-79 anni,0.022968197879858657
2021-10-04,177,0.0,70-79 anni,0.023184601924759404
2021-10-05,177,6.0,70-79 anni,0.023276633840644583
2021-10-06,203,2.0,70-79 anni,0.021524663677130046
2021-10-07,174,3.0,70-79 anni,0.02094474153297683
2021-10-08,159,2.0,70-79 anni,0.019766397124887692
2021-10-09,138,7.0,70-79 anni,0.01891040072039622
2021-10-10,61,4.0,70-79 anni,0.019282511210762333
2021-10-11,208,6.0,70-79 anni,0.022026431718061675
2021-10-12,172,1.0,70-79 anni,0.02106149957877001
2021-10-13,180,2.0,70-79 anni,0.02239413680781759
2021-10-14,188,3.0,70-79 anni,0.022568093385214007
2021-10-15,169,3.0,70-79 anni,0.022819285977180713
2021-10-16,149,1.0,70-79 anni,0.02061122956645345
2021-10-17,75,3.0,70-79 anni,0.02164804469273743
2021-10-18,217,7.0,70-79 anni,0.02060810810810811
2021-10-19,281,6.0,70-79 anni,0.019658395101514663
2021-10-20,285,7.0,70-79 anni,0.01881554595928439
2021-10-21,288,6.0,70-79 anni,0.017538554581191412
2021-10-22,306,6.0,70-79 anni,0.016601267733172352
2021-10-23,235,3.0,70-79 anni,0.016860821581851624
2021-10-24,111,8.0,70-79 anni,
2021-10-25,304,5.0,70-79 anni,
2021-10-26,315,1.0,70-79 anni,
2021-10-27,319,2.0,70-79 anni,
2021-10-28,253,0.0,70-79 anni,
2021-10-29,175,0.0,70-79 anni,
2021-10-30,98,1.0,70-79 anni,
2021-10-31,13,,70-79 anni,
2021-11-01,0,,70-79 anni,
2020-01-29,0,,80-89 anni,
2020-01-30,0,,80-89 anni,
2020-01-31,0,,80-89 anni,
2020-02-01,0,,80-89 anni,
2020-02-02,0,,80-89 anni,
2020-02-03,0,,80-89 anni,
2020-02-04,0,,80-89 anni,
2020-02-05,0,,80-89 anni,
2020-02-06,0,,80-89 anni,
2020-02-07,0,,80-89 anni,
2020-02-08,0,,80-89 anni,
2020-02-09,0,,80-89 anni,
2020-02-10,0,,80-89 anni,
2020-02-11,0,,80-89 anni,
2020-02-12,0,,80-89 anni,
2020-02-13,0,,80-89 anni,
2020-02-14,0,,80-89 anni,
2020-02-15,0,,80-89 anni,
2020-02-16,0,,80-89 anni,
2020-02-17,0,,80-89 anni,
2020-02-18,0,,80-89 anni,
2020-02-19,0,,80-89 anni,
2020-02-20,0,0.0,80-89 anni,
2020-02-21,3,1.0,80-89 anni,
2020-02-22,4,2.0,80-89 anni,
2020-02-23,9,4.0,80-89 anni,
2020-02-24,6,1.0,80-89 anni,
2020-02-25,14,2.0,80-89 anni,
2020-02-26,41,6.0,80-89 anni,0.08255659121171771
2020-02-27,40,3.0,80-89 anni,0.07195767195767196
2020-02-28,61,5.0,80-89 anni,0.06964746345657781
2020-02-29,73,7.0,80-89 anni,0.061877667140825036
2020-03-01,71,3.0,80-89 anni,0.054567749846719804
2020-03-02,109,10.0,80-89 anni,0.048868312757201646
2020-03-03,141,7.0,80-89 anni,0.04278305963699222
2020-03-04,179,11.0,80-89 anni,0.041065482796892344
2020-03-05,194,6.0,80-89 anni,0.039544447959506485
2020-03-06,221,14.0,80-89 anni,0.036348949919224556
2020-03-07,247,8.0,80-89 anni,0.03630284213040363
2020-03-08,234,6.0,80-89 anni,0.034740545294635
2020-03-09,319,7.0,80-89 anni,0.03140333660451423
2020-03-10,384,6.0,80-89 anni,0.029613960867265997
2020-03-11,430,18.0,80-89 anni,0.029317526433835308
2020-03-12,498,17.0,80-89 anni,0.028358427130536473
2020-03-13,614,15.0,80-89 anni,0.026537997587454766
2020-03-14,546,24.0,80-89 anni,0.02681368249592783
2020-03-15,432,9.0,80-89 anni,0.026469536186956005
2020-03-16,656,12.0,80-89 anni,0.027864467231386535
2020-03-17,719,15.0,80-89 anni,0.028865541759524566
2020-03-18,748,26.0,80-89 anni,0.02786190187764991
2020-03-19,793,17.0,80-89 anni,0.02660969214334272
2020-03-20,841,18.0,80-89 anni,0.025890579230841915
2020-03-21,767,24.0,80-89 anni,0.02498380679189414
2020-03-22,640,14.0,80-89 anni,0.024970381846350132
2020-03-23,904,35.0,80-89 anni,0.02461867808402462
2020-03-24,835,28.0,80-89 anni,0.024097441289870312
2020-03-25,913,22.0,80-89 anni,0.023193189715079915
2020-03-26,889,15.0,80-89 anni,0.0236624619399739
2020-03-27,900,15.0,80-89 anni,0.02381575503794818
2020-03-28,770,20.0,80-89 anni,0.022941021358881954
2020-03-29,598,13.0,80-89 anni,0.023025150549061284
2020-03-30,894,14.0,80-89 anni,0.021367903442109967
2020-03-31,920,14.0,80-89 anni,0.020415504991456068
2020-04-01,848,18.0,80-89 anni,0.022001609873893213
2020-04-02,776,22.0,80-89 anni,0.023893805309734513
2020-04-03,809,19.0,80-89 anni,0.022667008810195878
2020-04-04,681,12.0,80-89 anni,0.021331277306604987
2020-04-05,555,13.0,80-89 anni,0.021317157712305027
2020-04-06,797,14.0,80-89 anni,0.021526418786692758
2020-04-07,769,16.0,80-89 anni,0.0220348204570185
2020-04-08,975,41.0,80-89 anni,0.02135327506982611
2020-04-09,1008,39.0,80-89 anni,0.020021547854192853
2020-04-10,1291,10.0,80-89 anni,0.021361332367849383
2020-04-11,752,4.0,80-89 anni,0.023177297198649513
2020-04-12,465,10.0,80-89 anni,0.023510826131400427
2020-04-13,596,10.0,80-89 anni,0.02530335810365911
2020-04-14,706,15.0,80-89 anni,0.027469925168134887
2020-04-15,919,12.0,80-89 anni,0.02688278315872702
2020-04-16,815,8.0,80-89 anni,0.026221448325309843
2020-04-17,719,32.0,80-89 anni,0.029697504967984102
2020-04-18,592,30.0,80-89 anni,0.032935173373535895
2020-04-19,357,12.0,80-89 anni,0.033945064171764426
2020-04-20,667,30.0,80-89 anni,0.035063976377952756
2020-04-21,695,37.0,80-89 anni,0.037900874635568516
2020-04-22,536,23.0,80-89 anni,0.039713629609617725
2020-04-23,653,23.0,80-89 anni,0.042973785990545764
2020-04-24,586,23.0,80-89 anni,0.043250731106664615
2020-04-25,317,19.0,80-89 anni,0.042420256494574156
2020-04-26,179,9.0,80-89 anni,0.042999656002751976
2020-04-27,387,12.0,80-89 anni,0.04193489056464962
2020-04-28,467,29.0,80-89 anni,0.03911394931151467
2020-04-29,433,7.0,80-89 anni,0.037912673056443025
2020-04-30,393,14.0,80-89 anni,0.03806390977443609
2020-05-01,235,13.0,80-89 anni,0.03654743390357698
2020-05-02,177,7.0,80-89 anni,0.036055722480196666
2020-05-03,89,4.0,80-89 anni,0.03540073633531578
2020-05-04,290,8.0,80-89 anni,0.035103785103785104
2020-05-05,269,5.0,80-89 anni,0.031345826235093695
2020-05-06,220,5.0,80-89 anni,0.03301707779886148
2020-05-07,214,7.0,80-89 anni,0.03454085930918281
2020-05-08,188,2.0,80-89 anni,0.03250222617987533
2020-05-09,120,10.0,80-89 anni,0.03194444444444444
2020-05-10,49,2.0,80-89 anni,0.03172348484848485
2020-05-11,132,2.0,80-89 anni,0.03180396246089677
2020-05-12,126,6.0,80-89 anni,0.03466204506065858
2020-05-13,133,2.0,80-89 anni,0.036075949367088606
2020-05-14,132,9.0,80-89 anni,0.03623693379790941
2020-05-15,107,4.0,80-89 anni,0.03787878787878788
2020-05-16,91,3.0,80-89 anni,0.034482758620689655
2020-05-17,41,2.0,80-89 anni,0.036273701566364384
2020-05-18,96,2.0,80-89 anni,0.03893805309734513
2020-05-19,82,4.0,80-89 anni,0.03962264150943396
2020-05-20,69,2.0,80-89 anni,0.04106776180698152
2020-05-21,69,2.0,80-89 anni,0.035754189944134075
2020-05-22,73,0.0,80-89 anni,0.03532277710109622
2020-05-23,47,3.0,80-89 anni,0.03443708609271523
2020-05-24,15,3.0,80-89 anni,0.034106412005457026
2020-05-25,49,2.0,80-89 anni,0.036127167630057806
2020-05-26,56,4.0,80-89 anni,0.03662420382165605
2020-05-27,47,0.0,80-89 anni,0.03697478991596639
2020-05-28,53,1.0,80-89 anni,0.04121863799283154
2020-05-29,33,1.0,80-89 anni,0.048598130841121495
2020-05-30,25,0.0,80-89 anni,0.045454545454545456
2020-05-31,19,1.0,80-89 anni,0.04
2020-06-01,55,2.0,80-89 anni,0.04149377593360996
2020-06-02,18,2.0,80-89 anni,0.036036036036036036
2020-06-03,36,1.0,80-89 anni,0.04009433962264151
2020-06-04,32,3.0,80-89 anni,0.04656862745098039
2020-06-05,50,3.0,80-89 anni,0.04611650485436893
2020-06-06,18,0.0,80-89 anni,0.04656862745098039
2020-06-07,9,0.0,80-89 anni,0.045112781954887216
2020-06-08,31,2.0,80-89 anni,0.043010752688172046
2020-06-09,18,0.0,80-89 anni,0.03713527851458886
2020-06-10,27,1.0,80-89 anni,0.03571428571428571
2020-06-11,37,3.0,80-89 anni,0.03089887640449438
2020-06-12,37,1.0,80-89 anni,0.02735562310030395
2020-06-13,21,0.0,80-89 anni,0.027777777777777776
2020-06-14,10,0.0,80-89 anni,0.028125
2020-06-15,28,0.0,80-89 anni,0.022950819672131147
2020-06-16,23,0.0,80-89 anni,0.025157232704402517
2020-06-17,23,0.0,80-89 anni,0.025559105431309903
2020-06-18,24,1.0,80-89 anni,0.020477815699658702
2020-06-19,23,1.0,80-89 anni,0.025547445255474453
2020-06-20,13,0.0,80-89 anni,0.027131782945736434
2020-06-21,5,0.0,80-89 anni,0.028112449799196786
2020-06-22,16,0.0,80-89 anni,0.029288702928870293
2020-06-23,31,1.0,80-89 anni,0.034934497816593885
2020-06-24,22,1.0,80-89 anni,0.03587443946188341
2020-06-25,17,1.0,80-89 anni,0.03669724770642202
2020-06-26,18,2.0,80-89 anni,0.03225806451612903
2020-06-27,5,0.0,80-89 anni,0.032407407407407406
2020-06-28,1,0.0,80-89 anni,0.031818181818181815
2020-06-29,18,0.0,80-89 anni,0.03125
2020-06-30,13,1.0,80-89 anni,0.02830188679245283
2020-07-01,17,0.0,80-89 anni,0.02403846153846154
2020-07-02,19,1.0,80-89 anni,0.019230769230769232
2020-07-03,22,0.0,80-89 anni,0.015151515151515152
2020-07-04,12,0.0,80-89 anni,0.015
2020-07-05,9,0.0,80-89 anni,0.014778325123152709
2020-07-06,20,0.0,80-89 anni,0.015384615384615385
2020-07-07,19,0.0,80-89 anni,0.009852216748768473
2020-07-08,18,0.0,80-89 anni,0.01507537688442211
2020-07-09,17,0.0,80-89 anni,0.010416666666666666
2020-07-10,8,1.0,80-89 anni,0.010582010582010581
2020-07-11,7,0.0,80-89 anni,0.010810810810810811
2020-07-12,4,0.0,80-89 anni,0.010810810810810811
2020-07-13,10,0.0,80-89 anni,0.016483516483516484
2020-07-14,21,0.0,80-89 anni,0.016666666666666666
2020-07-15,13,1.0,80-89 anni,0.017543859649122806
2020-07-16,12,0.0,80-89 anni,0.01775147928994083
2020-07-17,19,0.0,80-89 anni,0.02247191011235955
2020-07-18,8,0.0,80-89 anni,0.022727272727272728
2020-07-19,9,0.0,80-89 anni,0.027777777777777776
2020-07-20,17,1.0,80-89 anni,0.02717391304347826
2020-07-21,17,0.0,80-89 anni,0.02824858757062147
2020-07-22,9,0.0,80-89 anni,0.021621621621621623
2020-07-23,15,0.0,80-89 anni,0.021505376344086023
2020-07-24,17,2.0,80-89 anni,0.022598870056497175
2020-07-25,5,0.0,80-89 anni,0.028409090909090908
2020-07-26,8,1.0,80-89 anni,0.03409090909090909
2020-07-27,14,0.0,80-89 anni,0.02824858757062147
2020-07-28,14,0.0,80-89 anni,0.04597701149425287
2020-07-29,21,0.0,80-89 anni,0.04519774011299435
2020-07-30,13,0.0,80-89 anni,0.0446927374301676
2020-07-31,10,0.0,80-89 anni,0.03550295857988166
2020-08-01,7,1.0,80-89 anni,0.03468208092485549
2020-08-02,9,1.0,80-89 anni,0.04
2020-08-03,18,0.0,80-89 anni,0.040229885057471264
2020-08-04,14,3.0,80-89 anni,0.040697674418604654
2020-08-05,12,0.0,80-89 anni,0.045454545454545456
2020-08-06,17,0.0,80-89 anni,0.0449438202247191
2020-08-07,7,0.0,80-89 anni,0.044444444444444446
2020-08-08,9,0.0,80-89 anni,0.04371584699453552
2020-08-09,10,2.0,80-89 anni,0.043010752688172046
2020-08-10,13,0.0,80-89 anni,0.042328042328042326
2020-08-11,12,0.0,80-89 anni,0.03553299492385787
2020-08-12,25,1.0,80-89 anni,0.035897435897435895
2020-08-13,15,0.0,80-89 anni,0.04040404040404041
2020-08-14,12,0.0,80-89 anni,0.039473684210526314
2020-08-15,10,1.0,80-89 anni,0.043668122270742356
2020-08-16,12,1.0,80-89 anni,0.04310344827586207
2020-08-17,21,0.0,80-89 anni,0.04081632653061224
2020-08-18,22,2.0,80-89 anni,0.04230769230769231
2020-08-19,10,0.0,80-89 anni,0.04150943396226415
2020-08-20,20,1.0,80-89 anni,0.0429042904290429
2020-08-21,37,1.0,80-89 anni,0.04154302670623145
2020-08-22,10,1.0,80-89 anni,0.04201680672268908
2020-08-23,13,2.0,80-89 anni,0.03977272727272727
2020-08-24,26,0.0,80-89 anni,0.038356164383561646
2020-08-25,27,1.0,80-89 anni,0.032
2020-08-26,30,1.0,80-89 anni,0.04040404040404041
2020-08-27,53,2.0,80-89 anni,0.04481132075471698
2020-08-28,46,1.0,80-89 anni,0.047619047619047616
2020-08-29,30,2.0,80-89 anni,0.0472972972972973
2020-08-30,7,0.0,80-89 anni,0.046357615894039736
2020-08-31,34,0.0,80-89 anni,0.04462474645030426
2020-09-01,32,0.0,80-89 anni,0.04854368932038835
2020-09-02,31,4.0,80-89 anni,0.04918032786885246
2020-09-03,48,4.0,80-89 anni,0.046762589928057555
2020-09-04,33,2.0,80-89 anni,0.04844290657439446
2020-09-05,34,2.0,80-89 anni,0.04671280276816609
2020-09-06,22,2.0,80-89 anni,0.04697986577181208
2020-09-07,66,1.0,80-89 anni,0.04833333333333333
2020-09-08,49,4.0,80-89 anni,0.053125
2020-09-09,64,3.0,80-89 anni,0.04833836858006042
2020-09-10,60,1.0,80-89 anni,0.04504504504504504
2020-09-11,68,3.0,80-89 anni,0.04596100278551532
2020-09-12,30,1.0,80-89 anni,0.048582995951417005
2020-09-13,25,1.0,80-89 anni,0.048748353096179184
2020-09-14,38,1.0,80-89 anni,0.04993429697766097
2020-09-15,72,5.0,80-89 anni,0.044929396662387676
2020-09-16,53,2.0,80-89 anni,0.046894803548795945
2020-09-17,52,2.0,80-89 anni,0.0491183879093199
2020-09-18,85,5.0,80-89 anni,0.05739795918367347
2020-09-19,57,5.0,80-89 anni,0.05970149253731343
2020-09-20,40,3.0,80-89 anni,0.06771463119709795
2020-09-21,68,2.0,80-89 anni,0.06658878504672897
2020-09-22,67,1.0,80-89 anni,0.06620209059233449
2020-09-23,74,5.0,80-89 anni,0.06437291897891231
2020-09-24,65,3.0,80-89 anni,0.06424870466321243
2020-09-25,58,9.0,80-89 anni,0.05951219512195122
2020-09-26,50,4.0,80-89 anni,0.06273062730627306
2020-09-27,48,9.0,80-89 anni,0.059130434782608696
2020-09-28,67,2.0,80-89 anni,0.0593607305936073
2020-09-29,77,5.0,80-89 anni,0.053682037164487266
2020-09-30,93,3.0,80-89 anni,0.05562579013906448
2020-10-01,116,6.0,80-89 anni,0.05204252937884723
2020-10-02,145,4.0,80-89 anni,0.0475012370113805
2020-10-03,116,12.0,80-89 anni,0.04455227172474636
2020-10-04,106,3.0,80-89 anni,0.041858518208455424
2020-10-05,232,12.0,80-89 anni,0.041141586360266866
2020-10-06,206,1.0,80-89 anni,0.04032258064516129
2020-10-07,203,15.0,80-89 anni,0.04003506721215663
2020-10-08,270,8.0,80-89 anni,0.040042149631190724
2020-10-09,292,12.0,80-89 anni,0.04300047778308648
2020-10-10,296,9.0,80-89 anni,0.04189515244571178
2020-10-11,170,8.0,80-89 anni,0.044605809128630707
2020-10-12,376,13.0,80-89 anni,0.04472003006388576
2020-10-13,479,19.0,80-89 anni,0.04530030539531727
2020-10-14,415,15.0,80-89 anni,0.044036423346768175
2020-10-15,490,21.0,80-89 anni,0.043846671149966376
2020-10-16,535,32.0,80-89 anni,0.043614836293343
2020-10-17,489,23.0,80-89 anni,0.04443441975865569
2020-10-18,367,27.0,80-89 anni,0.04566794707639778
2020-10-19,734,35.0,80-89 anni,0.04479907710055758
2020-10-20,778,30.0,80-89 anni,0.0445124617402711
